ZIP Code,Week Number,Week Start,Week End,Cases - Weekly,Cases - Cumulative,Case Rate - Weekly,Case Rate - Cumulative,Tests - Weekly,Tests - Cumulative,Test Rate - Weekly,Test Rate - Cumulative,Percent Tested Positive - Weekly,Percent Tested Positive - Cumulative,Deaths - Weekly,Deaths - Cumulative,Death Rate - Weekly,Death Rate - Cumulative,Population,Row ID,ZIP Code Location
60628,12,43905,43911,25,27,38,40.5,109,115,163,172.4,0.2,0.2,0,0,0,0,66724,60628-12,POINT (-87.621537 41.694192)
60628,16,43933,43939,78,377,117,565,309,1155,463,1731,0.3,0.3,5,29,7.5,43.5,66724,60628-16,POINT (-87.621537 41.694192)
60628,19,43954,43960,85,757,127,1134.5,532,2759,797,4134.9,0.2,0.3,12,65,18,97.4,66724,60628-19,POINT (-87.621537 41.694192)
60628,24,43989,43995,21,949,32,1422.3,479,5667,718,8493.2,0,0.2,3,97,4.5,145.4,66724,60628-24,POINT (-87.621537 41.694192)
60628,25,43996,44002,20,969,30,1452.3,484,6151,725,9218.6,0,0.2,3,100,4.5,149.9,66724,60628-25,POINT (-87.621537 41.694192)
60628,15,43926,43932,66,299,99,448.1,208,846,312,1267.9,0.3,0.4,16,24,24,36,66724,60628-15,POINT (-87.621537 41.694192)
60628,20,43961,43967,57,814,85,1220,545,3304,817,4951.7,0.1,0.2,8,73,12,109.4,66724,60628-20,POINT (-87.621537 41.694192)
60629,22,43975,43981,192,2493,172,2228.9,1100,8353,984,7468,0.2,0.3,10,71,8.9,63.5,111850,60629-22,POINT (-87.711565 41.777061)
60629,15,43926,43932,118,280,106,250.3,286,718,256,641.9,0.4,0.4,6,13,5.4,11.6,111850,60629-15,POINT (-87.711565 41.777061)
60629,14,43919,43925,82,162,73,144.8,200,432,179,386.2,0.4,0.4,7,7,6.3,6.3,111850,60629-14,POINT (-87.711565 41.777061)
60629,23,43982,43988,82,2575,73,2302.2,719,9072,643,8110.9,0.1,0.3,6,77,5.4,68.8,111850,60629-23,POINT (-87.711565 41.777061)
60629,18,43947,43953,438,1257,392,1123.8,1197,3212,1070,2871.7,0.4,0.4,6,30,5.4,26.8,111850,60629-18,POINT (-87.711565 41.777061)
60629,19,43954,43960,362,1619,324,1447.5,1280,4492,1144,4016.1,0.3,0.4,9,39,8,34.9,111850,60629-19,POINT (-87.711565 41.777061)
60629,13,43912,43918,65,80,58,71.5,149,232,133,207.4,0.4,0.3,0,0,0,0,111850,60629-13,POINT (-87.711565 41.777061)
60629,24,43989,43995,69,2644,62,2363.9,763,9835,682,8793,0.1,0.3,7,84,6.3,75.1,111850,60629-24,POINT (-87.711565 41.777061)
60629,17,43940,43946,336,819,300,732.2,831,2015,743,1801.5,0.4,0.4,7,24,6.3,21.5,111850,60629-17,POINT (-87.711565 41.777061)
60629,20,43961,43967,363,1982,324,1772,1387,5879,1240,5256.1,0.3,0.3,11,50,9.8,44.7,111850,60629-20,POINT (-87.711565 41.777061)
60629,25,43996,44002,63,2707,56,2420.2,658,10493,588,9381.3,0.1,0.3,4,88,3.6,78.7,111850,60629-25,POINT (-87.711565 41.777061)
60629,12,43905,43911,15,15,13,13.4,78,83,70,74.2,0.2,0.2,0,0,0,0,111850,60629-12,POINT (-87.711565 41.777061)
60629,21,43968,43974,319,2301,285,2057.2,1374,7253,1228,6484.6,0.2,0.3,11,61,9.8,54.5,111850,60629-21,POINT (-87.711565 41.777061)
60629,16,43933,43939,203,483,182,431.8,466,1184,417,1058.6,0.4,0.4,4,17,3.6,15.2,111850,60629-16,POINT (-87.711565 41.777061)
60630,25,43996,44002,25,685,44,1194.5,452,4618,788,8053.2,0.1,0.1,4,57,7,99.4,57344,60630-25,POINT (-87.759611 41.971261)
60630,14,43919,43925,35,71,61,123.8,180,399,314,695.8,0.2,0.2,0,2,0,3.5,57344,60630-14,POINT (-87.759611 41.971261)
60630,18,43947,43953,89,347,155,605.1,351,1624,612,2832,0.3,0.2,4,18,7,31.4,57344,60630-18,POINT (-87.759611 41.971261)
60630,21,43968,43974,74,583,129,1016.7,471,2971,821,5181,0.2,0.2,12,41,20.9,71.5,57344,60630-21,POINT (-87.759611 41.971261)
60630,13,43912,43918,23,36,40,62.8,171,219,298,381.9,0.1,0.2,1,2,1.7,3.5,57344,60630-13,POINT (-87.759611 41.971261)
60630,17,43940,43946,87,258,152,449.9,335,1273,584,2219.9,0.3,0.2,4,14,7,24.4,57344,60630-17,POINT (-87.759611 41.971261)
60630,22,43975,43981,46,629,80,1096.9,444,3415,774,5955.3,0.1,0.2,4,45,7,78.5,57344,60630-22,POINT (-87.759611 41.971261)
60630,12,43905,43911,13,13,23,22.7,42,48,73,83.7,0.3,0.3,1,1,1.7,1.7,57344,60630-12,POINT (-87.759611 41.971261)
60630,23,43982,43988,12,641,21,1117.8,334,3749,582,6537.7,0,0.2,5,50,8.7,87.2,57344,60630-23,POINT (-87.759611 41.971261)
60630,19,43954,43960,75,422,131,735.9,417,2041,727,3559.2,0.2,0.2,6,24,10.5,41.9,57344,60630-19,POINT (-87.759611 41.971261)
60630,16,43933,43939,56,171,98,298.2,321,938,560,1635.7,0.2,0.2,4,10,7,17.4,57344,60630-16,POINT (-87.759611 41.971261)
60630,24,43989,43995,19,660,33,1150.9,417,4166,727,7264.9,0,0.2,3,53,5.2,92.4,57344,60630-24,POINT (-87.759611 41.971261)
60630,20,43961,43967,87,509,152,887.6,459,2500,800,4359.7,0.2,0.2,5,29,8.7,50.6,57344,60630-20,POINT (-87.759611 41.971261)
60630,15,43926,43932,44,115,77,200.5,218,617,380,1076,0.2,0.2,4,6,7,10.5,57344,60630-15,POINT (-87.759611 41.971261)
60631,22,43975,43981,7,235,24,795.8,323,2355,1094,7975.2,0,0.1,3,21,10.2,71.1,29529,60631-22,POINT (-87.813371 41.995019)
60631,15,43926,43932,21,68,71,230.3,181,547,613,1852.4,0.1,0.1,0,1,0,3.4,29529,60631-15,POINT (-87.813371 41.995019)
60631,14,43919,43925,18,47,61,159.2,155,366,525,1239.5,0.1,0.1,1,1,3.4,3.4,29529,60631-14,POINT (-87.813371 41.995019)
60631,23,43982,43988,21,256,71,866.9,241,2596,816,8791.4,0.1,0.1,4,25,13.5,84.7,29529,60631-23,POINT (-87.813371 41.995019)
60631,18,43947,43953,21,128,71,433.5,194,1132,657,3833.5,0.1,0.1,0,2,0,6.8,29529,60631-18,POINT (-87.813371 41.995019)
60631,19,43954,43960,38,166,129,562.2,251,1383,850,4683.5,0.2,0.1,4,6,13.5,20.3,29529,60631-19,POINT (-87.813371 41.995019)
60631,24,43989,43995,9,265,30,897.4,271,2867,918,9709.1,0,0.1,1,26,3.4,88,29529,60631-24,POINT (-87.813371 41.995019)
60631,13,43912,43918,19,29,64,98.2,183,211,620,714.6,0.1,0.1,0,0,0,0,29529,60631-13,POINT (-87.813371 41.995019)
60631,20,43961,43967,36,202,122,684.1,283,1666,958,5641.9,0.1,0.1,3,9,10.2,30.5,29529,60631-20,POINT (-87.813371 41.995019)
60631,17,43940,43946,24,107,81,362.4,184,938,623,3176.5,0.1,0.1,0,2,0,6.8,29529,60631-17,POINT (-87.813371 41.995019)
60631,12,43905,43911,8,10,27,33.9,23,28,78,94.8,0.3,0.4,0,0,0,0,29529,60631-12,POINT (-87.813371 41.995019)
60631,25,43996,44002,9,274,30,927.9,293,3160,992,10701.3,0,0.1,6,32,20.3,108.4,29529,60631-25,POINT (-87.813371 41.995019)
60631,16,43933,43939,15,83,51,281.1,207,754,701,2553.4,0.1,0.1,1,2,3.4,6.8,29529,60631-16,POINT (-87.813371 41.995019)
60631,21,43968,43974,26,228,88,772.1,366,2032,1240,6881.4,0.1,0.1,9,18,30.5,61,29529,60631-21,POINT (-87.813371 41.995019)
60632,25,43996,44002,53,2668,58,2930.6,518,8566,569,9409.2,0.1,0.3,1,82,1.1,90.1,91039,60632-25,POINT (-87.711251 41.810038)
60632,14,43919,43925,50,78,55,85.7,122,295,134,324,0.4,0.3,1,2,1.1,2.2,91039,60632-14,POINT (-87.711251 41.810038)
60632,18,43947,43953,473,1245,520,1367.5,1065,2756,1170,3027.3,0.4,0.5,11,27,12.1,29.7,91039,60632-18,POINT (-87.711251 41.810038)
60632,21,43968,43974,307,2318,337,2546.2,1117,6056,1227,6652.1,0.3,0.4,8,57,8.8,62.6,91039,60632-21,POINT (-87.711251 41.810038)
60632,13,43912,43918,21,28,23,30.8,107,173,118,190,0.2,0.2,1,1,1.1,1.1,91039,60632-13,POINT (-87.711251 41.810038)
60632,17,43940,43946,358,772,393,848,692,1691,760,1857.4,0.5,0.5,7,16,7.7,17.6,91039,60632-17,POINT (-87.711251 41.810038)
60632,22,43975,43981,153,2471,168,2714.2,852,6908,936,7588,0.2,0.4,7,64,7.7,70.3,91039,60632-22,POINT (-87.711251 41.810038)
60632,12,43905,43911,4,7,4,7.7,59,66,65,72.5,0.1,0.1,0,0,0,0,91039,60632-12,POINT (-87.711251 41.810038)
60632,23,43982,43988,87,2558,96,2809.8,515,7423,566,8153.6,0.2,0.3,10,74,11,81.3,91039,60632-23,POINT (-87.711251 41.810038)
60632,19,43954,43960,401,1646,440,1808,1070,3826,1175,4202.6,0.4,0.4,13,40,14.3,43.9,91039,60632-19,POINT (-87.711251 41.810038)
60632,16,43933,43939,230,414,253,454.8,434,999,477,1097.3,0.5,0.4,1,9,1.1,9.9,91039,60632-16,POINT (-87.711251 41.810038)
60632,24,43989,43995,57,2615,63,2872.4,625,8048,686,8840.2,0.1,0.3,7,81,7.7,89,91039,60632-24,POINT (-87.711251 41.810038)
60632,20,43961,43967,365,2011,401,2208.9,1113,4939,1223,5425.1,0.3,0.4,9,49,9.9,53.8,91039,60632-20,POINT (-87.711251 41.810038)
60632,15,43926,43932,106,184,116,202.1,270,565,297,620.6,0.4,0.3,6,8,6.6,8.8,91039,60632-15,POINT (-87.711251 41.810038)
60633,16,43933,43939,7,20,54,155.4,47,110,365,854.6,0.1,0.2,0,0,0,0,12871,60633-16,POINT (-87.556037 41.653147)
60633,21,43968,43974,11,71,86,551.6,93,493,723,3830.3,0.1,0.1,0,2,0,15.5,12871,60633-21,POINT (-87.556037 41.653147)
60633,25,43996,44002,1,85,8,660.4,68,752,528,5842.6,0,0.1,0,3,0,23.3,12871,60633-25,POINT (-87.556037 41.653147)
60633,20,43961,43967,10,60,78,466.2,81,400,629,3107.8,0.1,0.2,1,2,7.8,15.5,12871,60633-20,POINT (-87.556037 41.653147)
60633,17,43940,43946,12,32,93,248.6,59,169,458,1313,0.2,0.2,0,0,0,0,12871,60633-17,POINT (-87.556037 41.653147)
60633,24,43989,43995,2,84,16,652.6,62,684,482,5314.3,0,0.1,0,3,0,23.3,12871,60633-24,POINT (-87.556037 41.653147)
60633,18,43947,43953,10,42,78,326.3,71,240,552,1864.7,0.1,0.2,0,0,0,0,12871,60633-18,POINT (-87.556037 41.653147)
60633,19,43954,43960,8,50,62,388.5,79,319,614,2478.4,0.1,0.2,1,1,7.8,7.8,12871,60633-19,POINT (-87.556037 41.653147)
60633,14,43919,43925,6,8,47,62.2,27,50,210,388.5,0.2,0.2,0,0,0,0,12871,60633-14,POINT (-87.556037 41.653147)
60633,23,43982,43988,3,82,23,637.1,48,622,373,4832.6,0.1,0.1,0,3,0,23.3,12871,60633-23,POINT (-87.556037 41.653147)
60633,22,43975,43981,8,79,62,613.8,81,574,629,4459.6,0.1,0.1,1,3,7.8,23.3,12871,60633-22,POINT (-87.556037 41.653147)
60633,15,43926,43932,5,13,39,101,13,63,101,489.5,0.4,0.2,0,0,0,0,12871,60633-15,POINT (-87.556037 41.653147)
60634,15,43926,43932,86,223,113,293.4,426,1187,561,1561.9,0.2,0.2,3,7,3.9,9.2,75995,60634-15,POINT (-87.797373 41.944967000000005)
60634,20,43961,43967,122,922,160,1213.2,799,4672,1051,6147.8,0.2,0.2,6,31,7.9,40.8,75995,60634-20,POINT (-87.797373 41.944967000000005)
60634,24,43989,43995,31,1174,41,1544.8,609,7475,801,9836.2,0.1,0.2,3,40,3.9,52.6,75995,60634-24,POINT (-87.797373 41.944967000000005)
60634,16,43933,43939,102,325,134,427.7,545,1732,717,2279.1,0.2,0.2,4,11,5.3,14.5,75995,60634-16,POINT (-87.797373 41.944967000000005)
60634,19,43954,43960,157,800,207,1052.7,757,3873,996,5096.4,0.2,0.2,4,25,5.3,32.9,75995,60634-19,POINT (-87.797373 41.944967000000005)
60634,23,43982,43988,46,1143,60,1504,524,6866,690,9034.8,0.1,0.2,1,37,1.3,48.7,75995,60634-23,POINT (-87.797373 41.944967000000005)
60634,12,43905,43911,15,16,20,21.1,68,75,90,98.7,0.2,0.2,0,0,0,0,75995,60634-12,POINT (-87.797373 41.944967000000005)
60634,22,43975,43981,71,1097,93,1443.5,801,6342,1054,8345.3,0.1,0.2,3,36,3.9,47.4,75995,60634-22,POINT (-87.797373 41.944967000000005)
60634,17,43940,43946,143,468,188,615.8,638,2370,840,3118.6,0.2,0.2,5,16,6.6,21.1,75995,60634-17,POINT (-87.797373 41.944967000000005)
60634,13,43912,43918,54,70,71,92.1,333,408,438,536.9,0.2,0.2,0,0,0,0,75995,60634-13,POINT (-87.797373 41.944967000000005)
60634,21,43968,43974,104,1026,137,1350.1,869,5541,1144,7291.3,0.1,0.2,2,33,2.6,43.4,75995,60634-21,POINT (-87.797373 41.944967000000005)
60634,18,43947,43953,175,643,230,846.1,746,3116,982,4100.3,0.2,0.2,5,21,6.6,27.6,75995,60634-18,POINT (-87.797373 41.944967000000005)
60634,14,43919,43925,67,137,88,180.3,353,761,464,1001.4,0.2,0.2,4,4,5.3,5.3,75995,60634-14,POINT (-87.797373 41.944967000000005)
60634,25,43996,44002,49,1223,64,1609.3,658,8133,866,10702,0.1,0.2,4,44,5.3,57.9,75995,60634-25,POINT (-87.797373 41.944967000000005)
60636,21,43968,43974,50,569,155,1766.9,389,2052,1208,6372.1,0.1,0.3,1,42,3.1,130.4,32203,60636-21,POINT (-87.668597 41.77599)
60636,16,43933,43939,61,239,189,742.2,150,535,466,1661.3,0.4,0.4,6,23,18.6,71.4,32203,60636-16,POINT (-87.668597 41.77599)
60636,25,43996,44002,19,658,59,2043.3,234,3096,727,9614,0.1,0.2,1,48,3.1,149.1,32203,60636-25,POINT (-87.668597 41.77599)
60636,12,43905,43911,12,14,37,43.5,47,53,146,164.6,0.3,0.3,1,1,3.1,3.1,32203,60636-12,POINT (-87.668597 41.77599)
60636,17,43940,43946,66,305,205,947.1,222,757,689,2350.7,0.3,0.4,5,28,15.5,86.9,32203,60636-17,POINT (-87.668597 41.77599)
60636,20,43961,43967,70,519,217,1611.7,340,1663,1056,5164.1,0.2,0.3,3,41,9.3,127.3,32203,60636-20,POINT (-87.668597 41.77599)
60636,13,43912,43918,38,52,118,161.5,93,146,289,453.4,0.4,0.4,1,2,3.1,6.2,32203,60636-13,POINT (-87.668597 41.77599)
60636,24,43989,43995,13,639,40,1984.3,249,2862,773,8887.4,0.1,0.2,2,47,6.2,145.9,32203,60636-24,POINT (-87.668597 41.77599)
60636,18,43947,43953,75,380,233,1180,258,1015,801,3151.9,0.3,0.4,5,33,15.5,102.5,32203,60636-18,POINT (-87.668597 41.77599)
60636,14,43919,43925,74,126,230,391.3,134,280,416,869.5,0.6,0.4,6,8,18.6,24.8,32203,60636-14,POINT (-87.668597 41.77599)
60636,19,43954,43960,69,449,214,1394.3,308,1323,956,4108.3,0.2,0.3,5,38,15.5,118,32203,60636-19,POINT (-87.668597 41.77599)
60636,23,43982,43988,20,626,62,1943.9,215,2613,668,8114.2,0.1,0.2,1,45,3.1,139.7,32203,60636-23,POINT (-87.668597 41.77599)
60636,22,43975,43981,37,606,115,1881.8,346,2398,1074,7446.5,0.1,0.3,2,44,6.2,136.6,32203,60636-22,POINT (-87.668597 41.77599)
60636,15,43926,43932,52,178,162,552.7,105,385,326,1195.5,0.5,0.5,9,17,27.9,52.8,32203,60636-15,POINT (-87.668597 41.77599)
60637,15,43926,43932,55,164,116,345.6,180,642,379,1352.9,0.3,0.3,2,4,4.2,8.4,47454,60637-15,POINT (-87.604053 41.780991)
60637,20,43961,43967,79,469,166,988.3,497,2700,1047,5689.7,0.2,0.2,3,17,6.3,35.8,47454,60637-20,POINT (-87.604053 41.780991)
60637,24,43989,43995,10,575,21,1211.7,410,4375,864,9219.5,0,0.1,2,24,4.2,50.6,47454,60637-24,POINT (-87.604053 41.780991)
60637,16,43933,43939,56,220,118,463.6,216,858,455,1808.1,0.3,0.3,4,8,8.4,16.9,47454,60637-16,POINT (-87.604053 41.780991)
60637,19,43954,43960,54,390,114,821.8,456,2203,961,4642.4,0.1,0.2,0,14,0,29.5,47454,60637-19,POINT (-87.604053 41.780991)
60637,23,43982,43988,15,565,32,1190.6,306,3965,645,8355.5,0,0.1,2,22,4.2,46.4,47454,60637-23,POINT (-87.604053 41.780991)
60637,12,43905,43911,21,21,44,44.3,145,151,306,318.2,0.1,0.1,0,0,0,0,47454,60637-12,POINT (-87.604053 41.780991)
60637,22,43975,43981,32,550,67,1159,443,3659,934,7710.6,0.1,0.2,3,20,6.3,42.1,47454,60637-22,POINT (-87.604053 41.780991)
60637,17,43940,43946,73,293,154,617.4,522,1380,1100,2908.1,0.1,0.2,5,13,10.5,27.4,47454,60637-17,POINT (-87.604053 41.780991)
60637,13,43912,43918,36,57,76,120.1,148,299,312,630.1,0.2,0.2,0,0,0,0,47454,60637-13,POINT (-87.604053 41.780991)
60637,21,43968,43974,49,518,103,1091.6,516,3216,1087,6777.1,0.1,0.2,0,17,0,35.8,47454,60637-21,POINT (-87.604053 41.780991)
60637,18,43947,43953,43,336,91,708.1,367,1747,773,3681.5,0.1,0.2,1,14,2.1,29.5,47454,60637-18,POINT (-87.604053 41.780991)
60637,14,43919,43925,52,109,110,229.7,163,462,344,973.6,0.3,0.2,2,2,4.2,4.2,47454,60637-14,POINT (-87.604053 41.780991)
60637,25,43996,44002,8,583,17,1228.6,399,4774,841,10060.3,0,0.1,0,24,0,50.6,47454,60637-25,POINT (-87.604053 41.780991)
60638,16,43933,43939,71,207,121,352.1,309,931,526,1583.4,0.2,0.2,3,6,5.1,10.2,58797,60638-16,POINT (-87.771902 41.787032)
60638,21,43968,43974,87,814,148,1384.4,564,3595,959,6114.3,0.2,0.2,2,26,3.4,44.2,58797,60638-21,POINT (-87.771902 41.787032)
60638,25,43996,44002,13,911,22,1549.4,365,5120,621,8707.9,0,0.2,1,32,1.7,54.4,58797,60638-25,POINT (-87.771902 41.787032)
60638,17,43940,43946,139,346,236,588.5,469,1400,798,2381.1,0.3,0.2,1,7,1.7,11.9,58797,60638-17,POINT (-87.771902 41.787032)
60638,12,43905,43911,8,8,14,13.6,41,43,70,73.1,0.2,0.2,0,0,0,0,58797,60638-12,POINT (-87.771902 41.787032)
60638,24,43989,43995,24,898,41,1527.3,394,4755,670,8087.1,0.1,0.2,2,31,3.4,52.7,58797,60638-24,POINT (-87.771902 41.787032)
60638,20,43961,43967,109,727,185,1236.5,544,3031,925,5155,0.2,0.2,5,24,8.5,40.8,58797,60638-20,POINT (-87.771902 41.787032)
60638,18,43947,43953,142,488,242,830,530,1930,901,3282.5,0.3,0.3,9,16,15.3,27.2,58797,60638-18,POINT (-87.771902 41.787032)
60638,13,43912,43918,33,41,56,69.7,160,203,272,345.3,0.2,0.2,0,0,0,0,58797,60638-13,POINT (-87.771902 41.787032)
60638,23,43982,43988,18,874,31,1486.5,316,4361,537,7417,0.1,0.2,0,29,0,49.3,58797,60638-23,POINT (-87.771902 41.787032)
60638,14,43919,43925,34,75,58,127.6,188,391,320,665,0.2,0.2,1,1,1.7,1.7,58797,60638-14,POINT (-87.771902 41.787032)
60638,19,43954,43960,130,618,221,1051.1,557,2487,947,4229.8,0.2,0.2,3,19,5.1,32.3,58797,60638-19,POINT (-87.771902 41.787032)
60638,15,43926,43932,61,136,104,231.3,231,622,393,1057.9,0.3,0.2,2,3,3.4,5.1,58797,60638-15,POINT (-87.771902 41.787032)
60638,22,43975,43981,42,856,71,1455.9,450,4045,765,6879.6,0.1,0.2,3,29,5.1,49.3,58797,60638-22,POINT (-87.771902 41.787032)
60639,15,43926,43932,124,265,137,292.8,313,723,346,798.7,0.4,0.4,5,7,5.5,7.7,90517,60639-15,POINT (-87.75531 41.920609)
60639,24,43989,43995,69,2738,76,3024.8,687,9920,759,10959.3,0.1,0.3,7,93,7.7,102.7,90517,60639-24,POINT (-87.75531 41.920609)
60639,20,43961,43967,336,2087,371,2305.6,1273,6063,1406,6698.2,0.3,0.3,8,68,8.8,75.1,90517,60639-20,POINT (-87.75531 41.920609)
60639,16,43933,43939,220,485,243,535.8,569,1292,629,1427.4,0.4,0.4,14,21,15.5,23.2,90517,60639-16,POINT (-87.75531 41.920609)
60639,23,43982,43988,81,2669,90,2948.6,743,9233,821,10200.3,0.1,0.3,4,86,4.4,95,90517,60639-23,POINT (-87.75531 41.920609)
60639,19,43954,43960,432,1751,477,1934.4,1342,4790,1483,5291.8,0.3,0.4,17,60,18.8,66.3,90517,60639-19,POINT (-87.75531 41.920609)
60639,22,43975,43981,181,2588,200,2859.1,1071,8490,1183,9379.5,0.2,0.3,3,82,3.3,90.6,90517,60639-22,POINT (-87.75531 41.920609)
60639,17,43940,43946,344,829,380,915.9,884,2176,977,2404,0.4,0.4,10,31,11,34.2,90517,60639-17,POINT (-87.75531 41.920609)
60639,12,43905,43911,13,13,14,14.4,60,68,66,75.1,0.2,0.2,1,1,1.1,1.1,90517,60639-12,POINT (-87.75531 41.920609)
60639,18,43947,43953,490,1319,541,1457.2,1272,3448,1405,3809.2,0.4,0.4,12,43,13.3,47.5,90517,60639-18,POINT (-87.75531 41.920609)
60639,13,43912,43918,48,61,53,67.4,139,207,154,228.7,0.3,0.3,0,1,0,1.1,90517,60639-13,POINT (-87.75531 41.920609)
60639,21,43968,43974,320,2407,354,2659.2,1356,7419,1498,8196.3,0.2,0.3,11,79,12.2,87.3,90517,60639-21,POINT (-87.75531 41.920609)
60639,14,43919,43925,80,141,88,155.8,203,410,224,453,0.4,0.3,1,2,1.1,2.2,90517,60639-14,POINT (-87.75531 41.920609)
60639,25,43996,44002,49,2787,54,3079,728,10648,804,11763.5,0.1,0.3,6,99,6.6,109.4,90517,60639-25,POINT (-87.75531 41.920609)
60640,16,43933,43939,127,286,182,410.2,324,898,465,1288.1,0.4,0.3,7,15,10,21.5,69715,60640-16,POINT (-87.662232 41.971888)
60640,21,43968,43974,50,679,72,974,489,3238,701,4644.6,0.1,0.2,7,76,10,109,69715,60640-21,POINT (-87.662232 41.971888)
60640,25,43996,44002,12,754,17,1081.5,817,6002,1172,8609.3,0,0.1,0,82,0,117.6,69715,60640-25,POINT (-87.662232 41.971888)
60640,17,43940,43946,137,423,196,606.8,490,1388,703,1991,0.3,0.3,13,28,18.6,40.2,69715,60640-17,POINT (-87.662232 41.971888)
60640,12,43905,43911,17,20,24,28.7,94,113,135,162.1,0.2,0.2,0,0,0,0,69715,60640-12,POINT (-87.662232 41.971888)
60640,24,43989,43995,19,742,27,1064.3,814,5185,1168,7437.4,0,0.1,2,82,2.9,117.6,69715,60640-24,POINT (-87.662232 41.971888)
60640,20,43961,43967,55,629,79,902.2,462,2749,663,3943.2,0.1,0.2,10,69,14.3,99,69715,60640-20,POINT (-87.662232 41.971888)
60640,13,43912,43918,33,53,47,76,116,229,166,328.5,0.3,0.2,1,1,1.4,1.4,69715,60640-13,POINT (-87.662232 41.971888)
60640,18,43947,43953,92,515,132,738.7,457,1845,656,2646.5,0.2,0.3,15,43,21.5,61.7,69715,60640-18,POINT (-87.662232 41.971888)
60640,23,43982,43988,18,723,26,1037.1,563,4371,808,6269.8,0,0.2,2,80,2.9,114.8,69715,60640-23,POINT (-87.662232 41.971888)
60640,19,43954,43960,59,574,85,823.4,442,2287,634,3280.5,0.1,0.3,16,59,23,84.6,69715,60640-19,POINT (-87.662232 41.971888)
60640,15,43926,43932,66,159,95,228.1,185,574,265,823.4,0.4,0.3,5,8,7.2,11.5,69715,60640-15,POINT (-87.662232 41.971888)
60640,14,43919,43925,40,93,57,133.4,160,389,230,558,0.2,0.2,2,3,2.9,4.3,69715,60640-14,POINT (-87.662232 41.971888)
60640,22,43975,43981,26,705,37,1011.3,570,3808,818,5462.2,0,0.2,2,78,2.9,111.9,69715,60640-22,POINT (-87.662232 41.971888)
60641,15,43926,43932,88,160,124,225.3,282,650,397,915.2,0.3,0.2,4,6,5.6,8.4,71023,60641-15,POINT (-87.746791 41.946682)
60641,14,43919,43925,39,72,55,101.4,171,368,241,518.1,0.2,0.2,2,2,2.8,2.8,71023,60641-14,POINT (-87.746791 41.946682)
60641,24,43989,43995,34,1228,48,1729,718,6491,1011,9139.3,0,0.2,3,46,4.2,64.8,71023,60641-24,POINT (-87.746791 41.946682)
60641,20,43961,43967,154,887,217,1248.9,744,3601,1048,5070.2,0.2,0.2,7,37,9.9,52.1,71023,60641-20,POINT (-87.746791 41.946682)
60641,16,43933,43939,87,247,122,347.8,332,982,468,1382.7,0.3,0.3,5,11,7,15.5,71023,60641-16,POINT (-87.746791 41.946682)
60641,23,43982,43988,61,1194,86,1681.1,557,5773,784,8128.4,0.1,0.2,2,43,2.8,60.5,71023,60641-23,POINT (-87.746791 41.946682)
60641,19,43954,43960,154,733,217,1032.1,728,2857,1025,4022.6,0.2,0.3,8,30,11.3,42.2,71023,60641-19,POINT (-87.746791 41.946682)
60641,17,43940,43946,145,392,204,551.9,521,1503,734,2116.2,0.3,0.3,5,16,7,22.5,71023,60641-17,POINT (-87.746791 41.946682)
60641,12,43905,43911,9,10,13,14.1,62,68,87,95.7,0.1,0.1,0,0,0,0,71023,60641-12,POINT (-87.746791 41.946682)
60641,22,43975,43981,95,1133,134,1595.3,813,5216,1145,7344.1,0.1,0.2,1,41,1.4,57.7,71023,60641-22,POINT (-87.746791 41.946682)
60641,13,43912,43918,23,33,32,46.5,129,197,182,277.4,0.2,0.2,0,0,0,0,71023,60641-13,POINT (-87.746791 41.946682)
60641,18,43947,43953,187,579,263,815.2,626,2129,881,2997.6,0.3,0.3,6,22,8.4,31,71023,60641-18,POINT (-87.746791 41.946682)
60641,21,43968,43974,151,1038,213,1461.5,802,4403,1129,6199.4,0.2,0.2,3,40,4.2,56.3,71023,60641-21,POINT (-87.746791 41.946682)
60641,25,43996,44002,30,1258,42,1771.3,678,7169,955,10093.9,0,0.2,2,48,2.8,67.6,71023,60641-25,POINT (-87.746791 41.946682)
60642,15,43926,43932,8,32,40,158.4,47,187,233,925.7,0.2,0.2,0,0,0,0,20201,60642-15,POINT (-87.657821 41.899935)
60642,25,43996,44002,16,153,79,757.4,271,1659,1342,8212.5,0.1,0.1,1,12,5,59.4,20201,60642-25,POINT (-87.657821 41.899935)
60642,21,43968,43974,16,123,79,608.9,150,888,742,4395.8,0.1,0.1,3,7,14.9,34.7,20201,60642-21,POINT (-87.657821 41.899935)
60642,16,43933,43939,5,37,25,183.2,73,260,361,1287.1,0.1,0.1,1,1,5,5,20201,60642-16,POINT (-87.657821 41.899935)
60642,20,43961,43967,11,107,54,529.7,142,738,703,3653.3,0.1,0.1,0,4,0,19.8,20201,60642-20,POINT (-87.657821 41.899935)
60642,17,43940,43946,30,67,148,331.7,113,373,559,1846.4,0.3,0.2,0,1,0,5,20201,60642-17,POINT (-87.657821 41.899935)
60642,24,43989,43995,7,137,35,678.2,236,1388,1168,6870.9,0,0.1,1,11,5,54.5,20201,60642-24,POINT (-87.657821 41.899935)
60642,19,43954,43960,13,96,64,475.2,116,596,574,2950.3,0.1,0.2,3,4,14.9,19.8,20201,60642-19,POINT (-87.657821 41.899935)
